date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:47	58480/58480	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:20:46%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615342889594159104	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blog548a	(from https://oliverrice.net/post/615342889594159104)
09:20:48	40134/40134	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:20:46%20GMT	https://oliverrice.net/post/615342889594159104/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342889594159104/amp.html	(from https://oliverrice.net/post/615342889594159104)
09:20:50	15418/15418	---M-Z	200	added ('OK')	text/html	etag:W/%223c3a-m1exJGYd6QpMUmiO6BH3AG6Cv/g%22	https://oliverrice.net/image/615342889594159104	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615342889594159104.html	(from https://oliverrice.net/post/615342889594159104)
09:20:51	58447/58447	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:20:50%20GMT	https://oliverrice.net/tagged/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615347402128474112	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/android-app_/com.tumblr/tumblr/x-callback-url/blog20be	(from https://oliverrice.net/tagged/gd)
09:20:52	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:20:51%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342889594159104%26media=https://64.media.tumblr.com/118bc4cc5f38eee67564abac794d5650/b0d96e9b173a9cd5-58/s500x750/e58b9c6b71959e7a1ab71e51de088c389f196475.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/index4d1b.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342889594159104&media=https://64.media.tumblr.com/118bc4cc5f38eee67564abac794d5650/b0d96e9b173a9cd5-58/s500x750/e58b9c6b71959e7a1ab71e51de088c389f196475.jpg)
09:20:52	58424/58424	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:20:51%20GMT	https://oliverrice.net/tagged/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615347402128474112	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/ios-app_/305343404/tumblr/x-callback-url/blog0981	(from https://oliverrice.net/tagged/gd)
09:20:53	64531/64531	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:20:52%20GMT	https://oliverrice.net/post/616688564933099520	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/616688564933099520.html	(from https://oliverrice.net/tagged/gd)
09:20:54	128649/128649	---M--	200	added ('OK')	image/png	etag:%22443bbcfdaf3dc8c157772846bcbfd3e2-1498089600-b93400b%22	https://64.media.tumblr.com/ac48be61884e85fef8b2f0648d87a6cf/dc526bcdab7da650-2d/s1280x1920/4d940d5ca33398081a65a1ce7dc62d95d70d57ca.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/ac48be61884e85fef8b2f0648d87a6cf/dc526bcdab7da650-2d/s1280x1920/tumblr_ac48be61884e85fef8b2f0648d87a6cf_4d940d5c_1280.png	(from https://oliverrice.net/tagged/gd)
09:20:54	64492/64492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:20:53%20GMT	https://oliverrice.net/post/616688416521895936	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/616688416521895936.html	(from https://oliverrice.net/tagged/gd)
09:20:55	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:20:53%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/616688564933099520&media=https://64.media.tumblr.com/ac48be61884e85fef8b2f0648d87a6cf/dc526bcdab7da650-2d/s500x750/2253123ea0cf8d91243fdde54378c18d7711db5f.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index88a6.html	(from https://oliverrice.net/tagged/gd)
09:20:56	107813/107813	---M--	200	added ('OK')	image/png	etag:%22f124a148f2d6f2cb67473bb3e1678d80-1498089600-b93400b%22	https://64.media.tumblr.com/b2e81ab70c10deb6eb3a8e6515224db7/a30c4e49ce0d6411-98/s1280x1920/97e0afec245877c5f7594b41b98849bd967b4995.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/b2e81ab70c10deb6eb3a8e6515224db7/a30c4e49ce0d6411-98/s1280x1920/tumblr_b2e81ab70c10deb6eb3a8e6515224db7_97e0afec_1280.png	(from https://oliverrice.net/tagged/gd)
09:20:56	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:20:55%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/616688416521895936&media=https://64.media.tumblr.com/b2e81ab70c10deb6eb3a8e6515224db7/a30c4e49ce0d6411-98/s500x750/9ef4740e3971f88c9442968e25bfad78041768aa.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index0b67.html	(from https://oliverrice.net/tagged/gd)
09:20:57	64600/64600	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:20:55%20GMT	https://oliverrice.net/post/615420467460931584	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615420467460931584.html	(from https://oliverrice.net/tagged/gd)
09:20:58	140437/140437	---M--	200	added ('OK')	image/jpeg	etag:%22aa1891fe61fe5dfd4667b2c41a355935-1498089600-b93400b%22	https://64.media.tumblr.com/8fc348b895200347c413c488347ddd30/7c03707678d926e0-58/s1280x1920/bacb51bacefc606c96e5b337fc3f1d7674abb320.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/8fc348b895200347c413c488347ddd30/7c03707678d926e0-58/s1280x1920/tumblr_8fc348b895200347c413c488347ddd30_bacb51ba_1280.jpg	(from https://oliverrice.net/tagged/gd)
09:20:58	130976/130976	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:20:56%20GMT	https://oliverrice.net/tagged/magazine	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/magazine.html	(from https://oliverrice.net/tagged/gd)
09:20:58	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:20:57%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615420467460931584&media=https://64.media.tumblr.com/8fc348b895200347c413c488347ddd30/7c03707678d926e0-58/s500x750/672660cfaa5ca1f7adafc1c9172919cb83cae9f2.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index704a.html	(from https://oliverrice.net/tagged/gd)
09:20:59	64636/64636	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:20:57%20GMT	https://oliverrice.net/post/615420161706606592	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615420161706606592.html	(from https://oliverrice.net/tagged/gd)
09:20:59	134048/134048	---M--	200	added ('OK')	image/jpeg	etag:%22a77d21872d7ecbc399c348a1089c8f73-1498089600-b93400b%22	https://64.media.tumblr.com/36b4054973d6f6df78f77e1d69c14645/39a31614dcab5805-07/s1280x1920/c29eb464c0c2150888be3afaa8d5dd676235b23c.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/36b4054973d6f6df78f77e1d69c14645/39a31614dcab5805-07/s1280x1920/tumblr_36b4054973d6f6df78f77e1d69c14645_c29eb464_1280.jpg	(from https://oliverrice.net/tagged/gd)
09:21:00	64598/64598	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:20:59%20GMT	https://oliverrice.net/post/615419575008477184	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615419575008477184.html	(from https://oliverrice.net/tagged/gd)
09:21:00	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:20:59%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615420161706606592&media=https://64.media.tumblr.com/36b4054973d6f6df78f77e1d69c14645/39a31614dcab5805-07/s500x750/9047c4daccf73a25c06be6d8d6a7bf2c7b9c6b31.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexbe95.html	(from https://oliverrice.net/tagged/gd)
09:21:01	219381/219381	---M--	200	added ('OK')	image/jpeg	etag:%2289e507437025ad2c155f4699b4144e02-1498089600-b93400b%22	https://64.media.tumblr.com/92ea9c0975ea2acd51d834686df43a5d/f67c9f7d0ea663dd-21/s1280x1920/e6db9faa7d7f35fd0582d19c8235476f718f24b9.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/92ea9c0975ea2acd51d834686df43a5d/f67c9f7d0ea663dd-21/s1280x1920/tumblr_92ea9c0975ea2acd51d834686df43a5d_e6db9faa_1280.jpg	(from https://oliverrice.net/tagged/gd)
09:21:01	64636/64636	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:00%20GMT	https://oliverrice.net/post/615372011196252160	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615372011196252160.html	(from https://oliverrice.net/tagged/gd)
09:21:02	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:21:01%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615419575008477184&media=https://64.media.tumblr.com/92ea9c0975ea2acd51d834686df43a5d/f67c9f7d0ea663dd-21/s500x750/0da2d3f035de1f8b3723897757cfbcd7ba1600ca.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexa694.html	(from https://oliverrice.net/tagged/gd)
09:21:03	211288/211288	---M--	200	added ('OK')	image/jpeg	etag:%22cc570fe4b83efd769b5fc60d8e482a10-1498089600-b93400b%22	https://64.media.tumblr.com/524cf209a9fcb1f6ec90df77fea36f06/1284e8948b985af5-c3/s1280x1920/bf765ad40ba170ec70f058ae5cc7535fc2d0880b.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/524cf209a9fcb1f6ec90df77fea36f06/1284e8948b985af5-c3/s1280x1920/tumblr_524cf209a9fcb1f6ec90df77fea36f06_bf765ad4_1280.jpg	(from https://oliverrice.net/tagged/gd)
09:21:03	64633/64633	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:01%20GMT	https://oliverrice.net/post/615347956277821440	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347956277821440.html	(from https://oliverrice.net/tagged/gd)
09:21:04	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:21:02%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615372011196252160&media=https://64.media.tumblr.com/524cf209a9fcb1f6ec90df77fea36f06/1284e8948b985af5-c3/s500x750/80a49a189f07b9c9a7c0b3b62f0da092e035ea44.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexbc33.html	(from https://oliverrice.net/tagged/gd)
09:21:04	64699/64699	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:02%20GMT	https://oliverrice.net/post/615347934488363008	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347934488363008.html	(from https://oliverrice.net/tagged/gd)
09:21:05	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:21:03%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347956277821440&media=https://64.media.tumblr.com/c298dce4b58d7e164541575f716610bd/60a1de4131ecee4f-06/s500x750/cd492e94edcc45bb1c1632a4d6175d6e78521a8f.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexe427.html	(from https://oliverrice.net/tagged/gd)
09:21:05	873171/873171	---M--	200	added ('OK')	image/png	etag:%2293f18c6b4fe2fc9496446d41b6ced9da-1498089600-b93400b%22	https://64.media.tumblr.com/c298dce4b58d7e164541575f716610bd/60a1de4131ecee4f-06/s1280x1920/0be3f6d7c6fc297ba3ac9ecc2117e360ce3446d9.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/c298dce4b58d7e164541575f716610bd/60a1de4131ecee4f-06/s1280x1920/tumblr_c298dce4b58d7e164541575f716610bd_0be3f6d7_1280.png	(from https://oliverrice.net/tagged/gd)
09:21:06	129832/129832	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:03%20GMT	https://oliverrice.net/tagged/photo	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/photo.html	(from https://oliverrice.net/tagged/gd)
09:21:06	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:21:05%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347934488363008&media=https://64.media.tumblr.com/76a534e04bcac56b1bd8b9999a642cc4/f1fb0b046d162dd2-e2/s500x750/f9007fc3a6da8941efb1e216c623406013df42ad.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index2feb.html	(from https://oliverrice.net/tagged/gd)
09:21:06	742211/742211	---M--	200	added ('OK')	image/png	etag:%222f14cf1ba5ea3ae0067cf4896729c023-1498089600-b93400b%22	https://64.media.tumblr.com/76a534e04bcac56b1bd8b9999a642cc4/f1fb0b046d162dd2-e2/s1280x1920/7476a6c7ab93558912c6e52f57c1172ab09e9a76.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/76a534e04bcac56b1bd8b9999a642cc4/f1fb0b046d162dd2-e2/s1280x1920/tumblr_76a534e04bcac56b1bd8b9999a642cc4_7476a6c7_1280.png	(from https://oliverrice.net/tagged/gd)
09:21:08	64647/64647	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:06%20GMT	https://oliverrice.net/post/615347571450363904	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347571450363904.html	(from https://oliverrice.net/tagged/gd)
09:21:09	75309/75309	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:07%20GMT	https://oliverrice.net/tagged/sketchbook	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/sketchbook.html	(from https://oliverrice.net/tagged/gd)
09:21:09	558176/558176	---M--	200	added ('OK')	image/jpeg	etag:%226fe27e978299a7ec0613a77d1c63e629-1498089600-b93400b%22	https://64.media.tumblr.com/9e1f0baa90bbede53024516b7222c363/650c5af5dc2b6b77-51/s1280x1920/2cf9e47e306e9f9307c73dda5ba4b295bbdd9249.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/9e1f0baa90bbede53024516b7222c363/650c5af5dc2b6b77-51/s1280x1920/tumblr_9e1f0baa90bbede53024516b7222c363_2cf9e47e_1280.jpg	(from https://oliverrice.net/tagged/gd)
09:21:09	64477/64477	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:08%20GMT	https://oliverrice.net/post/615347402128474112	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347402128474112.html	(from https://oliverrice.net/tagged/gd)
09:21:09	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:21:08%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347571450363904&media=https://64.media.tumblr.com/9e1f0baa90bbede53024516b7222c363/650c5af5dc2b6b77-51/s500x750/edf6259635712b0d34378054f42c5adbb514ffb0.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexeb61.html	(from https://oliverrice.net/tagged/gd)
09:21:10	63461/63461	---M--	200	added ('OK')	image/png	etag:%22ec800018257e8b971902a58f04fe93bd-1498089600-b93400b%22	https://64.media.tumblr.com/79406841bb0703bde2ab031abe52aebf/38c652ee077b439b-81/s640x960/a0a74ca646625cf4081d87d10b9bf3804e1a318b.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/79406841bb0703bde2ab031abe52aebf/38c652ee077b439b-81/s640x960/tumblr_79406841bb0703bde2ab031abe52aebf_a0a74ca6_640.png	(from https://oliverrice.net/tagged/gd)
09:21:11	130952/130952	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:09%20GMT	https://oliverrice.net/tagged/gd/page/2	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/gd/page/2.html	(from https://oliverrice.net/tagged/gd)
09:21:11	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:21:10%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347402128474112&media=https://64.media.tumblr.com/79406841bb0703bde2ab031abe52aebf/38c652ee077b439b-81/s500x750/bafb3c7f2eeca442708adf733ab723bca0a8ac5e.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexfc18.html	(from https://oliverrice.net/tagged/gd)
09:21:13	58432/58432	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:21:11%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615342859091050496	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blog.15290b9.delayed	(from https://oliverrice.net/post/615342859091050496)
09:21:14	58440/58440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:21:13%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615342859091050496	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/bloge302	(from https://oliverrice.net/post/615342859091050496)
09:21:15	40134/40134	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:13%20GMT	https://oliverrice.net/post/615342859091050496/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342859091050496/amp.html	(from https://oliverrice.net/post/615342859091050496)
09:21:15	15418/15418	---M-Z	200	added ('OK')	text/html	etag:W/%223c3a-zJNoPA32/gw8CgoGVz8Yn0jL50M%22	https://oliverrice.net/image/615342859091050496	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615342859091050496.html	(from https://oliverrice.net/post/615342859091050496)
09:21:17	58431/58431	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:21:15%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615342838108045312	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blog5846	(from https://oliverrice.net/post/615342838108045312)
09:21:17	58440/58440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:21:16%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615342838108045312	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blogf4d9	(from https://oliverrice.net/post/615342838108045312)
09:21:17	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:21:16%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342859091050496%26media=https://64.media.tumblr.com/42664382ca27661bc191ca296e5eebc7/1fa6ef904051a4a6-55/s500x750/7e69295be4ba225e8949f2b158c63f5cf424ec00.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/indexdeb8.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342859091050496&media=https://64.media.tumblr.com/42664382ca27661bc191ca296e5eebc7/1fa6ef904051a4a6-55/s500x750/7e69295be4ba225e8949f2b158c63f5cf424ec00.jpg)
09:21:18	40134/40134	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:21:17%20GMT	https://oliverrice.net/post/615342838108045312/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342838108045312/amp.html	(from https://oliverrice.net/post/615342838108045312)
09:21:19	15418/15418	---M-Z	200	added ('OK')	text/html	etag:W/%223c3a-7jxZ9nu54qfUk3jov87VETbt1Uk%22	https://oliverrice.net/image/615342838108045312	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615342838108045312.html	(from https://oliverrice.net/post/615342838108045312)
09:21:20	58505/58505	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:21:18%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615342751458967552	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blogcc23	(from https://oliverrice.net/post/615342751458967552)
09:21:21	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:21:19%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342838108045312%26media=https://64.media.tumblr.com/95fc5865e66d3079ab950a0ea89b8616/ceabdf013f0b477c-a6/s500x750/6d1801625db3749b2a0645d1673688e489099518.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/indexd4ac.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342838108045312&media=https://64.media.tumblr.com/95fc5865e66d3079ab950a0ea89b8616/ceabdf013f0b477c-a6/s500x750/6d1801625db3749b2a0645d1673688e489099518.jpg)
